SBA Loan Number,Maturity Date,Net Rate,Originator Rate,Outstanding Balance,Pool Number,holder
5397329108,12/11/2048,6.12500,3.68000,"$539,058.31",530504,"BREAN CAPITAL, LLC, "
5404909104,11/03/2048,6.12500,2.93000,"$2,885,560.66",530504,"BREAN CAPITAL, LLC, "
5439149101,10/30/2048,5.62500,1.68000,"$2,274,237.75",530504,"BREAN CAPITAL, LLC, "
5447339110,10/30/2048,5.62500,2.73000,"$383,179.85",530504,"BREAN CAPITAL, LLC, "
5483679104,12/01/2048,6.12500,3.73000,"$513,000.00",530504,"BREAN CAPITAL, LLC, "
5485759108,11/15/2048,6.12500,2.68000,"$1,144,951.43",530504,"BREAN CAPITAL, LLC, "
5503099105,11/09/2048,6.12500,3.23000,"$451,356.94",530504,"BREAN CAPITAL, LLC, "
5504229109,11/08/2048,6.12500,3.43000,"$894,375.51",530504,"BREAN CAPITAL, LLC, "
5514939103,11/22/2048,6.12500,3.43000,"$800,314.59",530504,"BREAN CAPITAL, LLC, "
5517469110,12/18/2048,6.12500,3.73000,"$167,976.61",530504,"BREAN CAPITAL, LLC, "
5521899102,12/07/2048,6.12500,3.68000,"$1,791,254.15",530504,"BREAN CAPITAL, LLC, "
5525379107,11/30/2048,6.12500,3.98000,"$310,433.95",530504,"BREAN CAPITAL, LLC, "
5527689110,12/15/2048,6.12500,3.68000,"$2,015,160.92",530504,"BREAN CAPITAL, LLC, "
5530469104,12/05/2048,6.12500,3.68000,"$1,306,122.87",530504,"BREAN CAPITAL, LLC, "
5534259108,12/22/2048,6.12500,1.93000,"$2,715,134.53",530504,"BREAN CAPITAL, LLC, "
5537799101,12/15/2048,6.12500,2.93000,"$1,030,054.09",530504,"BREAN CAPITAL, LLC, "
5539439102,12/07/2048,6.12500,2.68000,"$1,652,521.92",530504,"BREAN CAPITAL, LLC, "
5547369105,12/08/2048,6.12500,2.73000,"$617,959.59",530504,"BREAN CAPITAL, LLC, "
5547639103,12/11/2048,6.12500,2.93000,"$1,364,525.28",530504,"BREAN CAPITAL, LLC, "
5556079103,12/07/2048,6.12500,3.68000,"$1,343,440.66",530504,"BREAN CAPITAL, LLC, "
5561639110,12/19/2048,6.12500,2.68000,"$3,750,000.00",530504,"BREAN CAPITAL, LLC, "
5561969104,12/20/2048,6.12500,2.43000,"$1,268,913.65",530504,"BREAN CAPITAL, LLC, "
5576849106,12/22/2048,6.12500,3.18000,"$2,035,268.95",530504,"BREAN CAPITAL, LLC, "
5577359103,12/20/2048,6.12500,3.68000,"$1,047,750.00",530504,"BREAN CAPITAL, LLC, "
5582719109,12/20/2048,6.12500,3.48000,"$469,123.61",530504,"BREAN CAPITAL, LLC, "
5587419101,12/13/2048,6.12500,3.68000,"$2,062,500.00",530504,"BREAN CAPITAL, LLC, "
5591879102,12/15/2048,6.12500,4.23000,"$476,645.68",530504,"BREAN CAPITAL, LLC, "
5593739110,12/29/2048,6.12500,2.93000,"$802,500.00",530504,"BREAN CAPITAL, LLC, "
5596139102,12/21/2048,6.12500,2.18000,"$2,571,864.74",530504,"BREAN CAPITAL, LLC, "
5597559101,12/27/2048,6.12500,2.93000,"$849,243.97",530504,"BREAN CAPITAL, LLC, "
5601719105,12/19/2048,6.12500,3.98000,"$344,080.41",530504,"BREAN CAPITAL, LLC, "
5602439106,12/21/2048,6.12500,2.43000,"$3,042,285.72",530504,"BREAN CAPITAL, LLC, "
5603179102,12/28/2048,6.12500,3.68000,"$1,904,463.09",530504,"BREAN CAPITAL, LLC, "
5605359101,12/29/2048,6.12500,3.98000,"$325,889.96",530504,"BREAN CAPITAL, LLC, "
5608319106,12/22/2048,6.12500,2.43000,"$3,734,270.86",530504,"BREAN CAPITAL, LLC, "
5608979105,12/27/2048,6.12500,3.18000,"$1,159,803.99",530504,"BREAN CAPITAL, LLC, "
5609499105,12/29/2048,6.12500,3.43000,"$1,606,655.85",530504,"BREAN CAPITAL, LLC, "
5615129106,12/29/2048,6.12500,3.18000,"$1,426,732.96",530504,"BREAN CAPITAL, LLC, "
4086669103,11/16/2033,7.50000,0.00000,"$1,230,160.92",530507,"BREAN CAPITAL, LLC, "
4352379103,01/13/2034,7.50000,1.80500,"$698,140.56",530507,"BREAN CAPITAL, LLC, "
4603739110,02/08/2034,7.50000,1.55500,"$696,626.08",530507,"BREAN CAPITAL, LLC, "
4649529101,11/02/2033,7.50000,1.80500,"$439,406.60",530507,"BREAN CAPITAL, LLC, "
4771419107,12/15/2033,7.50000,0.80500,"$678,528.37",530507,"BREAN CAPITAL, LLC, "
4954539100,10/26/2033,7.50000,1.80500,"$635,620.80",530507,"BREAN CAPITAL, LLC, "
4980989110,01/23/2034,7.50000,1.80500,"$652,000.11",530507,"BREAN CAPITAL, LLC, "
5065029105,12/14/2033,7.50000,2.10500,"$238,042.73",530507,"BREAN CAPITAL, LLC, "
5105689110,12/08/2033,7.50000,1.30500,"$537,969.18",530507,"BREAN CAPITAL, LLC, "
5115979107,11/22/2033,7.50000,2.10500,"$342,116.40",530507,"BREAN CAPITAL, LLC, "
5143959109,12/29/2033,7.50000,1.80500,"$314,898.72",530507,"BREAN CAPITAL, LLC, "
5154519101,02/09/2034,7.50000,1.80500,"$404,461.31",530507,"BREAN CAPITAL, LLC, "
5155899101,11/21/2033,7.50000,1.85500,"$358,316.15",530507,"BREAN CAPITAL, LLC, "
5157249109,01/20/2034,7.50000,1.05500,"$452,618.16",530507,"BREAN CAPITAL, LLC, "
5160779105,10/19/2033,7.50000,0.55500,"$594,250.97",530507,"BREAN CAPITAL, LLC, "
5271049101,03/27/2034,7.50000,2.10500,"$219,705.72",530507,"BREAN CAPITAL, LLC, "
5294549101,10/30/2033,7.50000,1.05500,"$535,410.98",530507,"BREAN CAPITAL, LLC, "
5311789106,11/30/2033,7.50000,1.30500,"$430,632.82",530507,"BREAN CAPITAL, LLC, "
5320369100,12/04/2033,7.50000,2.10500,"$149,351.87",530507,"BREAN CAPITAL, LLC, "
5323489107,11/30/2033,7.50000,1.05500,"$3,403,931.31",530507,"BREAN CAPITAL, LLC, "
5330359101,11/01/2033,7.50000,2.10500,"$285,171.69",530507,"BREAN CAPITAL, LLC, "
5364249101,12/14/2033,7.50000,2.10500,"$117,936.31",530507,"BREAN CAPITAL, LLC, "
5369939106,10/02/2033,7.50000,1.85500,"$263,612.35",530507,"BREAN CAPITAL, LLC, "
5381729105,11/14/2033,7.50000,2.35500,"$255,752.75",530507,"BREAN CAPITAL, LLC, "
5381929106,11/17/2033,7.50000,1.55500,"$382,102.92",530507,"BREAN CAPITAL, LLC, "
5390449106,10/20/2033,7.00000,1.85500,"$164,279.57",530507,"BREAN CAPITAL, LLC, "
5410229108,11/28/2033,7.50000,1.80500,"$1,231,675.86",530507,"BREAN CAPITAL, LLC, "
5410319100,12/06/2033,7.50000,1.55500,"$2,289,194.12",530507,"BREAN CAPITAL, LLC, "
5411879106,10/12/2033,7.50000,1.85500,"$354,368.36",530507,"BREAN CAPITAL, LLC, "
5412799108,10/20/2033,7.50000,1.05500,"$692,163.88",530507,"BREAN CAPITAL, LLC, "
5414149105,11/14/2033,7.50000,1.80500,"$2,933,347.06",530507,"BREAN CAPITAL, LLC, "
5414879101,10/18/2033,7.50000,2.10500,"$264,319.22",530507,"BREAN CAPITAL, LLC, "
5418759108,11/30/2033,7.50000,2.35500,"$337,110.42",530507,"BREAN CAPITAL, LLC, "
5418869106,10/20/2033,7.50000,1.30500,"$374,031.63",530507,"BREAN CAPITAL, LLC, "
5419419102,11/03/2033,7.50000,2.34500,"$164,533.01",530507,"BREAN CAPITAL, LLC, "
5421239106,10/13/2033,7.00000,1.30500,"$1,698,514.49",530507,"BREAN CAPITAL, LLC, "
5422179103,10/13/2033,7.50000,2.10500,"$245,507.31",530507,"BREAN CAPITAL, LLC, "
5439289108,10/19/2033,7.50000,0.60500,"$278,415.57",530507,"BREAN CAPITAL, LLC, "
5440069109,10/31/2033,7.00000,1.85500,"$196,286.66",530507,"BREAN CAPITAL, LLC, "
5446069110,10/16/2033,7.50000,1.30500,"$1,241,258.46",530507,"BREAN CAPITAL, LLC, "
5446289106,11/30/2033,7.00000,1.85500,"$174,249.97",530507,"BREAN CAPITAL, LLC, "
5447109100,12/11/2033,7.50000,1.60500,"$2,324,613.81",530507,"BREAN CAPITAL, LLC, "
5453569105,10/27/2033,7.50000,2.10500,"$422,412.43",530507,"BREAN CAPITAL, LLC, "
5460619105,11/30/2033,7.50000,1.80500,"$902,047.01",530507,"BREAN CAPITAL, LLC, "
5463629103,10/27/2033,7.00000,2.35500,"$159,057.53",530507,"BREAN CAPITAL, LLC, "
5471649109,11/15/2033,7.50000,1.30500,"$1,205,003.69",530507,"BREAN CAPITAL, LLC, "
5473539104,11/29/2033,7.50000,2.10500,"$143,680.92",530507,"BREAN CAPITAL, LLC, "
5480309103,11/07/2033,7.50000,2.35500,"$127,324.78",530507,"BREAN CAPITAL, LLC, "
5484439104,11/29/2033,7.50000,1.85500,"$103,992.81",530507,"BREAN CAPITAL, LLC, "
5486289100,11/27/2033,7.50000,2.10500,"$269,559.66",530507,"BREAN CAPITAL, LLC, "
5489879106,11/30/2033,7.50000,1.30500,"$2,078,961.56",530507,"BREAN CAPITAL, LLC, "
5493849100,11/21/2033,7.50000,2.35500,"$292,631.95",530507,"BREAN CAPITAL, LLC, "
5504939110,11/30/2033,7.50000,1.85500,"$427,080.32",530507,"BREAN CAPITAL, LLC, "
5506699103,12/08/2033,7.50000,1.30500,"$1,542,841.65",530507,"BREAN CAPITAL, LLC, "
5508869110,11/21/2033,7.50000,1.55500,"$3,572,312.29",530507,"BREAN CAPITAL, LLC, "
5520629100,11/13/2033,7.50000,1.60500,"$350,163.27",530507,"BREAN CAPITAL, LLC, "
5520979100,11/30/2033,7.50000,1.85500,"$405,362.11",530507,"BREAN CAPITAL, LLC, "
5521359104,12/04/2033,7.50000,2.10500,"$149,349.13",530507,"BREAN CAPITAL, LLC, "
5523029103,11/28/2033,7.50000,1.85500,"$240,575.24",530507,"BREAN CAPITAL, LLC, "
5523979106,12/19/2033,7.50000,1.60500,"$540,129.94",530507,"BREAN CAPITAL, LLC, "
5524569103,11/21/2033,7.50000,1.30500,"$1,426,350.02",530507,"BREAN CAPITAL, LLC, "
5525209102,11/30/2033,7.50000,1.85500,"$636,020.12",530507,"BREAN CAPITAL, LLC, "
5528889102,12/04/2033,7.50000,2.35500,"$605,490.35",530507,"BREAN CAPITAL, LLC, "
5530899104,11/30/2033,7.50000,2.10500,"$266,740.43",530507,"BREAN CAPITAL, LLC, "
5533459107,11/28/2033,7.50000,2.10500,"$172,190.10",530507,"BREAN CAPITAL, LLC, "
5535179110,11/30/2033,7.50000,1.80500,"$679,847.61",530507,"BREAN CAPITAL, LLC, "
5550859100,12/05/2033,7.50000,1.80500,"$808,863.90",530507,"BREAN CAPITAL, LLC, "
5556009104,11/30/2033,7.50000,1.55500,"$3,594,849.67",530507,"BREAN CAPITAL, LLC, "
5569959106,12/14/2033,7.50000,1.30500,"$774,733.21",530507,"BREAN CAPITAL, LLC, "
5570279100,12/22/2033,7.50000,1.85500,"$325,705.71",530507,"BREAN CAPITAL, LLC, "
5574659104,12/13/2033,7.50000,1.80500,"$1,640,185.79",530507,"BREAN CAPITAL, LLC, "
5580589103,12/15/2033,7.50000,1.30500,"$2,579,950.82",530507,"BREAN CAPITAL, LLC, "
5593089105,12/15/2033,7.50000,1.30500,"$2,700,579.64",530507,"BREAN CAPITAL, LLC, "
1749219106,10/13/2048,8.32500,1.03000,"$2,017,476.26",530503,"FHN FINANCIAL CAPITAL MARKETS, "
4232699100,08/18/2047,8.32500,0.53000,"$308,500.49",530503,"FHN FINANCIAL CAPITAL MARKETS, "
4602889107,04/06/2048,8.32500,1.78000,"$275,084.75",530503,"FHN FINANCIAL CAPITAL MARKETS, "
4609919106,12/27/2047,8.32500,0.98000,"$443,574.95",530503,"FHN FINANCIAL CAPITAL MARKETS, "
4866949105,02/27/2048,8.32500,0.23000,"$481,584.20",530503,"FHN FINANCIAL CAPITAL MARKETS, "
4966209103,12/02/2048,8.32500,0.48000,"$1,024,947.48",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5182499105,07/25/2048,8.32500,0.00000,"$1,392,902.54",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5194779103,08/08/2048,8.32500,0.00000,"$1,558,034.47",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5225339104,02/10/2049,8.32500,0.23000,"$1,920,831.50",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5227739110,08/17/2048,8.32500,0.48000,"$1,470,502.09",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5230519104,08/10/2048,8.32500,0.00000,"$1,436,997.48",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5232769102,09/12/2048,8.32500,1.48000,"$1,613,101.84",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5250839103,09/07/2048,8.32500,0.23000,"$1,212,992.98",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5251539109,10/16/2048,8.32500,1.78000,"$289,432.49",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5261139100,09/07/2048,8.32500,0.23000,"$1,079,910.14",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5262269106,08/18/2048,8.32500,0.00000,"$1,709,332.95",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5265419109,09/06/2048,8.32500,0.98000,"$1,505,432.21",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5303659102,09/12/2048,8.32500,1.53000,"$215,824.57",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5329459110,09/28/2048,8.32500,0.00000,"$2,125,024.02",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5358559104,10/16/2048,8.32500,1.03000,"$250,571.29",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5359469103,10/16/2048,8.32500,0.00000,"$2,105,016.23",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5362499102,10/13/2048,8.32500,0.23000,"$432,334.34",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5367619100,10/18/2048,8.32500,0.48000,"$506,765.21",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5384019110,10/20/2048,8.32500,0.00000,"$1,776,600.79",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5390699100,11/01/2048,8.32500,0.78000,"$177,098.38",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5401749109,10/31/2048,8.32500,0.00000,"$634,628.32",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5403119101,11/06/2048,8.32500,1.78000,"$210,784.97",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5406509106,10/27/2048,8.32500,0.78000,"$374,353.12",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5408929107,10/06/2048,8.32500,0.23000,"$1,897,202.44",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5419749107,11/01/2048,8.32500,0.73000,"$871,712.76",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5427869108,10/19/2048,8.32500,1.03000,"$280,556.92",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5462049104,10/30/2048,8.32500,0.00000,"$1,155,000.00",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5506899104,11/09/2048,8.32500,1.53000,"$244,104.24",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5534479104,11/30/2048,8.32500,2.03000,"$212,577.25",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5542779100,11/30/2048,8.32500,2.03000,"$331,918.83",530503,"FHN FINANCIAL CAPITAL MARKETS, "
5542789103,11/30/2048,8.32500,2.03000,"$317,001.12",530503,"FHN FINANCIAL CAPITAL MARKETS, "
1317179103,06/22/2032,7.65000,2.45500,"$336,130.85",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1341629107,04/08/2032,7.65000,2.20500,"$853,647.67",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1356989102,03/03/2032,7.65000,1.95500,"$662,890.44",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1363329101,08/11/2032,7.15000,1.95500,"$375,688.63",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1371669109,07/11/2032,7.65000,1.95500,"$587,704.52",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1408609107,04/04/2032,7.65000,1.95500,"$1,089,731.97",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1413799101,05/04/2032,7.65000,2.45500,"$209,491.42",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1466369105,03/15/2032,7.65000,1.95500,"$1,962,995.26",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1482989103,05/31/2032,7.65000,2.45500,"$429,894.32",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1519029102,05/10/2032,7.65000,2.45500,"$1,670,693.55",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1558849104,04/04/2032,7.65000,2.20500,"$2,056,392.07",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1598519104,05/04/2032,7.65000,2.20500,"$315,596.70",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1655909100,05/05/2032,7.65000,1.70500,"$337,905.03",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1696829107,06/06/2032,7.65000,2.45500,"$181,814.31",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1962939109,07/26/2032,7.65000,1.96500,"$587,946.39",530496,"FHN FINANCIAL CAPITAL MARKETS, "
2626779104,05/03/2032,7.65000,2.45500,"$159,563.99",530496,"FHN FINANCIAL CAPITAL MARKETS, "
2711699109,03/02/2032,7.65000,2.45500,"$225,996.56",530496,"FHN FINANCIAL CAPITAL MARKETS, "
2949209102,05/24/2032,7.65000,1.71500,"$273,622.72",530496,"FHN FINANCIAL CAPITAL MARKETS, "
2990029109,04/24/2032,7.65000,2.45500,"$187,551.36",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3001429109,09/24/2032,7.65000,2.45500,"$205,489.37",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3107109105,03/10/2032,7.65000,1.90500,"$1,133,973.44",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3181439108,06/04/2032,7.15000,1.90500,"$452,105.09",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3246709108,09/27/2032,7.65000,3.70500,"$175,446.62",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3260759108,05/28/2032,7.65000,2.45500,"$109,890.22",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3288389106,04/29/2032,7.65000,1.96500,"$355,986.31",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3423729105,04/25/2032,7.65000,2.45500,"$93,357.75",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3477949107,07/28/2032,7.65000,1.96500,"$329,631.62",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3491929108,03/07/2032,7.65000,2.45500,"$70,797.23",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3493239106,03/07/2032,7.65000,2.45500,"$109,389.27",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3504449106,03/10/2032,7.65000,2.45500,"$70,819.74",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3520529106,03/16/2032,7.65000,2.20500,"$224,924.16",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3524319110,04/11/2032,7.65000,1.95500,"$77,275.65",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3531629107,03/15/2032,7.65000,2.20500,"$72,117.72",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3535689100,03/31/2032,7.65000,1.95500,"$120,080.04",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3547229110,03/18/2032,7.65000,1.70500,"$174,977.08",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3548939102,03/17/2032,7.65000,2.45500,"$220,903.89",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3555999107,03/17/2032,7.65000,1.21500,"$246,255.49",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3586769100,03/23/2032,7.15000,2.45500,"$72,941.63",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3600279103,03/30/2032,7.65000,2.45500,"$101,068.00",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3642119110,04/12/2032,7.65000,2.45500,"$97,312.08",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3649669103,03/28/2032,7.65000,2.45500,"$112,804.44",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3676109105,03/29/2032,7.65000,2.45500,"$212,693.58",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3694719104,03/31/2032,7.65000,2.45500,"$94,982.02",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3701159101,03/30/2032,7.65000,2.45500,"$188,909.36",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3707869103,03/31/2032,7.65000,2.45500,"$157,396.26",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3728679104,03/31/2032,7.65000,2.45500,"$49,915.94",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3779939110,04/14/2032,7.65000,1.90500,"$1,356,617.88",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3789719107,09/13/2032,7.65000,2.45500,"$185,965.15",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3810859109,04/13/2032,7.65000,2.19500,"$70,831.39",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3840639103,04/20/2032,7.65000,1.70500,"$227,430.31",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3879109105,04/22/2032,7.65000,2.45500,"$46,799.85",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3956789104,05/03/2032,7.65000,2.45500,"$94,213.66",530496,"FHN FINANCIAL CAPITAL MARKETS, "
3964949104,05/02/2032,7.65000,2.45500,"$222,479.44",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4023529110,05/12/2032,7.65000,2.45500,"$75,237.86",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4084909110,05/27/2032,7.15000,2.45500,"$36,741.78",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4086089106,06/13/2032,7.65000,3.70500,"$107,464.67",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4098759103,08/30/2032,7.65000,3.70500,"$59,999.65",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4102409107,06/17/2032,7.65000,2.45500,"$192,547.19",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4113489104,06/21/2032,7.65000,3.70500,"$73,750.39",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4140379101,07/11/2032,7.65000,1.95500,"$86,317.30",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4141209109,06/27/2032,7.65000,2.45500,"$129,220.26",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4157339107,11/12/2032,7.65000,1.96500,"$313,269.13",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4164869100,07/28/2032,7.65000,2.45500,"$228,289.67",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4235439109,08/26/2032,7.65000,1.15500,"$876,808.29",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4285639108,09/30/2032,7.65000,2.20500,"$185,041.94",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4291379109,09/21/2032,7.65000,1.15500,"$2,613,493.30",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4340929105,11/11/2032,7.65000,1.90500,"$3,409,324.48",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4345229106,11/09/2032,7.65000,1.95500,"$336,005.64",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4430528906,03/02/2032,7.65000,2.45500,"$443,365.49",530496,"FHN FINANCIAL CAPITAL MARKETS, "
4561809108,11/18/2032,7.65000,1.90500,"$669,573.14",530496,"FHN FINANCIAL CAPITAL MARKETS, "
6864978908,06/29/2032,7.65000,2.45500,"$335,744.50",530496,"FHN FINANCIAL CAPITAL MARKETS, "
1270178806,02/06/2047,8.32500,1.03000,"$2,221,584.00",530505,"RAYMOND JAMES BANK, N.A., "
3431429109,10/15/2047,8.32500,1.23000,"$830,094.39",530505,"RAYMOND JAMES BANK, N.A., "
4021269100,07/29/2048,8.32500,1.29000,"$446,743.37",530505,"RAYMOND JAMES BANK, N.A., "
4027239103,11/30/2048,8.32500,0.00000,"$3,538,000.23",530505,"RAYMOND JAMES BANK, N.A., "
4272399109,09/22/2048,8.32500,0.73000,"$1,568,218.73",530505,"RAYMOND JAMES BANK, N.A., "
4741039110,06/13/2048,8.32500,1.53000,"$364,086.77",530505,"RAYMOND JAMES BANK, N.A., "
4806379109,02/28/2048,8.32500,1.53000,"$244,987.81",530505,"RAYMOND JAMES BANK, N.A., "
4841599100,02/28/2048,8.32500,1.23000,"$1,464,797.01",530505,"RAYMOND JAMES BANK, N.A., "
4900739106,09/13/2048,7.82500,2.03000,"$239,334.70",530505,"RAYMOND JAMES BANK, N.A., "
4925919108,03/30/2048,8.32500,0.78000,"$242,844.11",530505,"RAYMOND JAMES BANK, N.A., "
5011959107,08/09/2048,8.32500,0.73000,"$462,080.72",530505,"RAYMOND JAMES BANK, N.A., "
5122139100,10/28/2048,8.32500,1.48000,"$657,318.58",530505,"RAYMOND JAMES BANK, N.A., "
5148899103,12/01/2048,8.32500,1.48000,"$1,098,721.35",530505,"RAYMOND JAMES BANK, N.A., "
5164969100,09/06/2048,8.32500,0.00000,"$1,117,712.57",530505,"RAYMOND JAMES BANK, N.A., "
5172029100,07/11/2048,8.32500,0.73000,"$715,294.53",530505,"RAYMOND JAMES BANK, N.A., "
5223329108,10/02/2048,8.32500,0.23000,"$1,340,084.30",530505,"RAYMOND JAMES BANK, N.A., "
5233279110,09/13/2048,8.32500,0.48000,"$2,338,575.84",530505,"RAYMOND JAMES BANK, N.A., "
5253929101,11/17/2048,8.32500,0.48000,"$490,116.34",530505,"RAYMOND JAMES BANK, N.A., "
5269649105,09/05/2048,8.32500,0.00000,"$3,267,806.78",530505,"RAYMOND JAMES BANK, N.A., "
5283199108,08/31/2048,8.32500,0.23000,"$884,524.49",530505,"RAYMOND JAMES BANK, N.A., "
5302869104,09/06/2048,8.32500,0.48000,"$1,332,033.55",530505,"RAYMOND JAMES BANK, N.A., "
5303369109,09/29/2048,8.32500,1.53000,"$255,326.47",530505,"RAYMOND JAMES BANK, N.A., "
5333189104,09/29/2048,8.32500,1.03000,"$220,815.42",530505,"RAYMOND JAMES BANK, N.A., "
5333549105,12/13/2048,8.32500,0.73000,"$1,096,790.01",530505,"RAYMOND JAMES BANK, N.A., "
5353069100,10/06/2048,8.32500,0.00000,"$1,492,266.13",530505,"RAYMOND JAMES BANK, N.A., "
5353169106,09/20/2048,8.32500,0.00000,"$2,229,522.18",530505,"RAYMOND JAMES BANK, N.A., "
5359219109,10/19/2048,8.32500,1.23000,"$921,585.55",530505,"RAYMOND JAMES BANK, N.A., "
5372559100,12/28/2048,8.32500,0.23000,"$3,730,133.81",530505,"RAYMOND JAMES BANK, N.A., "
5374159102,09/29/2048,8.32500,0.23000,"$614,840.15",530505,"RAYMOND JAMES BANK, N.A., "
5381809105,10/26/2048,8.32500,0.23000,"$1,311,542.18",530505,"RAYMOND JAMES BANK, N.A., "
5391629103,10/16/2048,8.32500,0.73000,"$903,972.57",530505,"RAYMOND JAMES BANK, N.A., "
5395919104,11/02/2048,8.32500,0.78000,"$335,719.21",530505,"RAYMOND JAMES BANK, N.A., "
5397079105,11/20/2048,8.32500,0.00000,"$1,612,840.43",530505,"RAYMOND JAMES BANK, N.A., "
5408019105,10/05/2048,8.32500,0.23000,"$423,225.00",530505,"RAYMOND JAMES BANK, N.A., "
5408809106,12/07/2048,7.82500,2.03000,"$80,995.24",530505,"RAYMOND JAMES BANK, N.A., "
